Usename,Time,Like_count,Floor_number,Sourse,Comments
1万块凤梨酥_ss,Tue Mar 10 10:00:26 +0800 2020,0,37941,,"""要死么？"""
Venus7777李,Tue Mar 10 09:59:14 +0800 2020,0,37940,,"""我先吐了"""
菲凡坤,Tue Mar 10 09:58:20 +0800 2020,1,37939,,"""真的，挺喜欢她的蔡敏敏。但是为了追星来很光荣吗？从第一季大厂，这个舞台明明是充满了梦想的舞台啊"""
今天又是喜欢小农的一天,Tue Mar 10 09:57:34 +0800 2020,0,37937,,"""哈？是在演蔡敏敏吗"""
林俊杰家的喵本喵,Tue Mar 10 09:55:22 +0800 2020,1,37935,,"""感觉她现在就是在卖那种蠢萌人设。。真的好烦。做作而不自知？"""
咖嘣嘣脆,Tue Mar 10 09:54:43 +0800 2020,0,37933,,"""尼玛我吐了"""
ParkMinMinMinMin,Tue Mar 10 09:54:39 +0800 2020,1,37932,,"""woc，Lisa好甜啊"""
星星念念的人是谁啊,Tue Mar 10 09:54:23 +0800 2020,0,37931,,"""@一块巧克力味 我拳头👊硬了"""
blinkZ2,Tue Mar 10 09:54:20 +0800 2020,1,37930,,"""她是看到莎莎紧张，毕竟是偶像，我看到莎莎也会紧张啊"""
2020要好好学习的小朋友,Tue Mar 10 09:53:56 +0800 2020,0,37929,,"""我看傻了，本来姐妹叫我来pick她的"""
布里当一只驴,Tue Mar 10 09:53:50 +0800 2020,0,37928,,"""@Gary3- 直男您怎么看"""
熊与予,Tue Mar 10 09:53:49 +0800 2020,0,37927,,"""……？"""
蔡小坤的小尾巴i,Tue Mar 10 09:50:57 +0800 2020,1,37926,,"""感觉坤好像不太感冒这类型的女生"""
XiahyuHZ,Tue Mar 10 09:48:40 +0800 2020,0,37925,,"""她是少主且慢行的女主哦。"""
清泠ooo,Tue Mar 10 09:48:33 +0800 2020,0,37924,,"""我吐了"""
谢不愁,Tue Mar 10 09:46:32 +0800 2020,0,37923,,"""@甜酒换白梦"""
小炮仗不爆炸,Tue Mar 10 09:46:11 +0800 2020,0,37922,,"""路转黑"""
7unx1,Tue Mar 10 09:45:54 +0800 2020,0,37921,,"""@甜菜mua 哈哈哈哈哈真实的吐槽"""
水水水水果,Tue Mar 10 09:45:51 +0800 2020,1,37920,,"""看见自家偶像紧张有什么问题吗"""
小何同学sunny,Tue Mar 10 09:45:37 +0800 2020,0,37919,,"""戏太多"""
苗苗苗苗禾,Tue Mar 10 09:45:36 +0800 2020,1,37918,,"""演技不错，嗯嗯"""
虎门海之声助听器,Tue Mar 10 09:44:56 +0800 2020,0,37917,,""""""
曹树属,Tue Mar 10 09:43:53 +0800 2020,0,37916,,"""有点败好感，明明演电视剧的时候挺正常一小姑娘"""
小七在这里啦,Tue Mar 10 09:43:52 +0800 2020,0,37915,,"""那是因为人家爱豆在那儿 真是的 能不能别乱说人姑娘"""
比kazunali_更丧的小阔爱,Tue Mar 10 09:43:22 +0800 2020,0,37914,,"""告诉我们什么，见偶像要大大方方，自信美丽"""
买望仔送小添,Tue Mar 10 09:42:55 +0800 2020,0,37912,,"""无语 真的太做作了"""
总没有秘书48162,Tue Mar 10 09:42:46 +0800 2020,0,37911,,"""我觉得她挺可爱的，为啥了评论里的人都她做作呢？"""
田中井鹤,Tue Mar 10 09:42:04 +0800 2020,0,37910,,"""。"""
十一Saffron,Tue Mar 10 09:41:50 +0800 2020,0,37909,,"""是真的做作"""
维尼_Irene,Tue Mar 10 09:41:37 +0800 2020,0,37908,,"""只有一丝丝？"""
我超级无敌喜欢你哦,Tue Mar 10 09:41:36 +0800 2020,0,37907,,"""@梦想变瘦的秃头 蔡徐坤说出了我的心声"""
范fan小黑,Tue Mar 10 09:41:29 +0800 2020,1,37906,,"""她那么紧张是因为她喜欢black pink，所以看到Lisa就很紧张"""
Tobyourshero,Tue Mar 10 09:41:26 +0800 2020,1,37905,,"""人设过头就变成了做作"""
i39evn,Tue Mar 10 09:40:25 +0800 2020,1,37904,,"""从下一站幸福第一次见她就不喜欢她到现在 那时还以为是演一个路人 真的很路人脸也不好看 也不可爱 演技更是不行 而且非常做作 不喜欢这类型的女生"""
最后的我还是落落,Tue Mar 10 09:39:51 +0800 2020,0,37903,,"""'ri"""
捂紧本仙女的小马甲,Tue Mar 10 09:39:21 +0800 2020,0,37902,,"""之前看一年级的时候就最受不了她，，，相反觉得坤坤就很真实啊。"""
太阳什么时候出来啊-,Tue Mar 10 09:38:39 +0800 2020,0,37901,,"""@活力满满少女是我 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我麻了"""
对喝热水少做梦,Tue Mar 10 09:38:18 +0800 2020,0,37900,,"""有梗男孩蔡徐坤"""
贤贤的快落日记,Tue Mar 10 09:38:10 +0800 2020,1,37899,,"""听硬了.. 拳头硬了"""
土豆土豆鱼Yu_,Tue Mar 10 09:38:06 +0800 2020,0,37898,,"""@咕噜噜李阿姨 @芝士葡萄红茶叶 蔡敏敏滤镜碎了"""
zhihuishushangdezhiduoxing,Tue Mar 10 09:37:54 +0800 2020,0,37897,,"""@释放不再见"""
悦某人鸭,Tue Mar 10 09:37:46 +0800 2020,1,37896,,"""我怎么感觉我看的都有点尴尬吗呢？"""
祖国后援会会长,Tue Mar 10 09:37:19 +0800 2020,1,37895,,"""这么一对比蔡徐坤简直就是清流"""
想要拥有猫啊,Tue Mar 10 09:37:18 +0800 2020,1,37894,,"""@木易酱 原来在下一站是幸福里边 是本色出演啊"""
No25739,Tue Mar 10 09:37:18 +0800 2020,0,37893,,"""我先看的评论，整得我都不敢看了"""
Laine-5,Tue Mar 10 09:36:39 +0800 2020,0,37891,,"""@落尽宇宙这个 """
三局两胜两局完胜,Tue Mar 10 09:36:00 +0800 2020,0,37890,,"""哈，你怎么那么好笑啊。"""
一只只只熊,Tue Mar 10 09:35:08 +0800 2020,0,37889,,"""@-窥探宇宙"""
蔡小葵我大宝贝,Tue Mar 10 09:34:54 +0800 2020,0,37888,,"""希望不要有人这么说了，虞书欣小朋友也是很有实力的，可能有些女生说话声线天生就是这样，萌妹子也很可爱呀。"""
L唐荒,Tue Mar 10 09:34:53 +0800 2020,0,37887,,"""蔡徐坤还活着呢？  官司打赢了吗？"""
-小杨吃饱了吗,Tue Mar 10 09:34:04 +0800 2020,0,37886,,"""@死活不爱上厕所"""
心为德云社,Tue Mar 10 09:33:08 +0800 2020,0,37884,,"""少年且慢行里的男主角"""
小猪头窩窩,Tue Mar 10 09:32:53 +0800 2020,0,37882,,"""天呢(O_O)？"""
Z智伟,Tue Mar 10 09:32:51 +0800 2020,0,37881,,"""@安東徹"""
你看你这头猪,Tue Mar 10 09:32:50 +0800 2020,0,37880,,"""@借酒发光 @是May不是槑- 我笑死了哈哈哈哈哈哈哈哈哈哈哈"""
吃瓜的桔梗君,Tue Mar 10 09:32:27 +0800 2020,0,37878,,"""这个是不是太做作了这个节目没有一个正常人吗"""
倪先生的小朋友CiCi,Tue Mar 10 09:32:00 +0800 2020,0,37877,,"""就不觉得很作吗？？"""
Serenity_C,Tue Mar 10 09:31:53 +0800 2020,0,37876,,"""@Ss_SailorSaturn"""
柠檬酸醋王,Tue Mar 10 09:31:34 +0800 2020,0,37875,,"""纳闷 说可爱的收了多少钱"""
张欣悦_LSH,Tue Mar 10 09:31:26 +0800 2020,2,37874,,"""蔡徐坤都受不了的女人"""
HB·Janice,Tue Mar 10 09:31:00 +0800 2020,0,37873,,"""Ella:你怎么那么好笑"""
今日不打烊y,Tue Mar 10 09:30:38 +0800 2020,0,37872,,"""呕"""
昵称蔡,Tue Mar 10 09:30:32 +0800 2020,0,37871,,"""太作了，忍不住"""
ECB是蘑菇呀,Tue Mar 10 09:29:47 +0800 2020,0,37870,,"""哈哈哈坤坤这句话有笑到"""
albustar,Tue Mar 10 09:29:28 +0800 2020,0,37869,,"""@鹿川奈奈 哈哈哈哈哈哈cxk实惨"""
均爷的小地盘,Tue Mar 10 09:28:32 +0800 2020,1,37868,,"""哎。本来在电视剧里面那么刷好感的，真实做自己。这哈，一瞬间掉粉了。"""
加油山竹,Tue Mar 10 09:28:22 +0800 2020,0,37867,,"""蔡自己不就是个尬吗"""
o老板来份炒年糕o,Tue Mar 10 09:27:33 +0800 2020,0,37866,,"""....................................看过一年。级 不予置评不想说话"""
田一點-,Tue Mar 10 09:27:10 +0800 2020,0,37865,,"""@叶叶叶耶叶_"""
有你们在就好,Tue Mar 10 09:26:31 +0800 2020,0,37864,,"""可能想走杨超越当时在101的人设🙃"""
吃可爱多的七七,Tue Mar 10 09:25:59 +0800 2020,0,37863,,"""@我顺手挽起火焰 来看原视频"""
-春田柚子酱,Tue Mar 10 09:25:41 +0800 2020,0,37862,,"""害"""
耶夏,Tue Mar 10 09:25:37 +0800 2020,0,37861,,"""被尬到了，蔡敏敏，你真行"""
叶落i蝴蝶梦,Tue Mar 10 09:25:25 +0800 2020,0,37859,,"""我觉得这种反应挺真实的，当你看见三位明星大咖做在你面前还有个帅哥换谁应该都会是这样吧，毕竟女生见到明星都是这样"""
超酷的陈文晟,Tue Mar 10 09:25:00 +0800 2020,1,37858,,"""@WuS1mple 哈哈哈哈哈哈这也太逗了，我要追！"""
热爱表演的小丑八怪,Tue Mar 10 09:24:47 +0800 2020,0,37857,,"""太搞笑了，不过也正常"""
-了乌,Tue Mar 10 09:24:37 +0800 2020,0,37856,,"""能不能别这么大恶意"""
20岁的高血压患者,Tue Mar 10 09:24:15 +0800 2020,0,37855,,"""你叫什么名字？不要唱了，滚吧。我说你就是个屁"""
真多灰灰,Tue Mar 10 09:23:09 +0800 2020,0,37854,,"""走黑红路线，这种一般后面会有反转"""
心灵小海,Tue Mar 10 09:22:15 +0800 2020,0,37853,,"""为啥导师都找这些流量明星，和老艺术家比他们简直就是云泥之别，这综艺简直就是"""
千玺产业园,Tue Mar 10 09:21:02 +0800 2020,0,37852,,"""迷惑行为大赏"""
__Original呀,Tue Mar 10 09:20:49 +0800 2020,0,37850,,"""虽然虞书欣是嗲的太过，蔡徐坤那句话也有点没情商吧，没别的意思"""
hellotyty,Tue Mar 10 09:20:10 +0800 2020,4,37849,,"""路人就因为这句话，我有点粉蔡徐坤了"""
起个独特的名字叭,Tue Mar 10 09:20:08 +0800 2020,0,37848,,"""@zhhhh猪婷 好喂"""
Evol呉,Tue Mar 10 09:19:09 +0800 2020,0,37846,,"""做作"""
zang红军丶,Tue Mar 10 09:18:53 +0800 2020,0,37845,,"""头皮发麻，脚趾抓地"""
CvGeorge,Tue Mar 10 09:18:35 +0800 2020,0,37844,,"""cxk成导师了@KTomohisaCr"""
饕餮18191,Tue Mar 10 09:18:35 +0800 2020,0,37843,,"""是有点作"""
小有名气艺术家,Tue Mar 10 09:17:53 +0800 2020,0,37842,,"""咋还是这样？一年级的人设到现在？"""
YiYi_qwq,Tue Mar 10 09:17:10 +0800 2020,0,37840,,"""额"""
片寄凉太太太-,Tue Mar 10 09:16:59 +0800 2020,0,37839,,"""为什么不是小s当导师"""
傲娇静eye,Tue Mar 10 09:16:55 +0800 2020,0,37838,,"""@王袼袼袼 ？？？？做作至此？？"""
WWW的剁椒猪头哇,Tue Mar 10 09:16:36 +0800 2020,1,37837,,"""哈哈哈哈哈欣欣好可爱！"""
嫣然回眸是倩影,Tue Mar 10 09:15:45 +0800 2020,0,37836,,"""她这是自己给自己加戏吗"""
李亚楠ins,Tue Mar 10 09:15:25 +0800 2020,0,37835,,"""她其实就这样，不是装的，时间久了，其实发现她挺可爱的，一年级的时候我也非常的讨厌她，好作，但是之后她演了好多电视剧，演技还不错，挺可爱的"""
我要做锦鲤呀,Tue Mar 10 09:15:05 +0800 2020,0,37834,,"""@斑斑是女王大人"""
Drnns66,Tue Mar 10 09:14:53 +0800 2020,0,37833,,"""这声音"""
小逗崽,Tue Mar 10 09:14:49 +0800 2020,1,37832,,"""看了前面两句话就要不行了"""
久拥我i86763,Tue Mar 10 09:13:56 +0800 2020,0,37831,,"""不愧是演员"""
Ninesto,Tue Mar 10 09:11:42 +0800 2020,0,37828,,"""@心安予平淡  哇  直男看做不做作"""
雨雌某某,Tue Mar 10 09:11:19 +0800 2020,1,37827,,"""或许有人看过春晚上那个卖楼的小品么，郭达蔡明演的 """
年糕泡芙_,Tue Mar 10 09:11:03 +0800 2020,0,37826,,"""@小陳明天不熬夜"""
YY嘉平拾_,Tue Mar 10 09:10:32 +0800 2020,0,37825,,"""这怎么两个字两个字蹦啊，这是有什么疾病吗"""
玛莎拉蒂5选1,Tue Mar 10 09:09:50 +0800 2020,0,37824,,"""@井里奈 你品 你细品"""
多吃米包变超人,Tue Mar 10 09:09:31 +0800 2020,0,37823,,"""@次南瓜"""
小橙就是小丞_,Tue Mar 10 09:09:00 +0800 2020,0,37822,,"""真的好尴尬啊我的天"""
奥巴猪踢皮球,Tue Mar 10 09:08:17 +0800 2020,0,37821,,""""""
要喝可乐_,Tue Mar 10 09:07:57 +0800 2020,0,37820,,"""你怎么那么好笑"""
给点儿灵感吧,Tue Mar 10 09:04:23 +0800 2020,1,37818,,"""好作"""
uipopchic,Tue Mar 10 09:04:17 +0800 2020,1,37817,,"""@_Huiix 尬死"""
本人是人嘞,Tue Mar 10 09:03:47 +0800 2020,0,37816,,"""她本人应该不是这样的吧，众所周知她粉的是BLACKPINK"""
HAHAH_dd,Tue Mar 10 09:03:42 +0800 2020,0,37815,,"""@LLCircle 呕"""
刘格言,Tue Mar 10 09:03:41 +0800 2020,0,37814,,"""@世界上最小的山 爱她！"""
HAHAH_dd,Tue Mar 10 09:03:30 +0800 2020,0,37813,,"""@榴了个莲莲莲莲 呕"""
三千浅浅_,Tue Mar 10 09:03:23 +0800 2020,0,37812,,"""但是人家上热门了啊，不是很成功吗"""
李奇羽ovo,Tue Mar 10 09:03:09 +0800 2020,0,37811,,"""@奶油泡儿"""
_bomiya,Tue Mar 10 09:03:01 +0800 2020,1,37810,,"""@Z楠楠楠Nichoooool 超想打她是不是"""
HAHAH_dd,Tue Mar 10 09:03:00 +0800 2020,1,37809,,"""呕！！！老娘一眼识破。扭扭捏捏。磨磨唧唧。"""
流宽面条泪,Tue Mar 10 09:02:28 +0800 2020,0,37808,,"""@鱼长呱呱"""
枫梓Lilin,Tue Mar 10 09:01:45 +0800 2020,0,37807,,"""小朋友，你是否有许多问号😂 😂 😂"""
黄阿芮,Tue Mar 10 09:00:27 +0800 2020,1,37806,,"""@嘻嘻财源滚滚 我头皮发麻"""
又肥又腻,Tue Mar 10 09:00:25 +0800 2020,0,37805,,"""蔡敏敏上身"""
魏豆是个乖小孩,Tue Mar 10 09:00:11 +0800 2020,1,37804,,"""是真的作。我也没见过有人紧张还这么有表现欲的…"""
眠眠未眠岁月,Tue Mar 10 08:59:15 +0800 2020,0,37802,,"""@Miint- 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"""
小草莓_IUIUUU,Tue Mar 10 08:59:12 +0800 2020,0,37801,,"""呕@Forestmapine"""
鲤鱼鲤鱼鲤鱼啊,Tue Mar 10 08:58:38 +0800 2020,1,37800,,"""呕呕呕呕呕能再嗲一点吗？天 没打开以前看评论还说是有多嗲 打开以后我只想看看lisa洗眼睛…"""
coconut_butter,Tue Mar 10 08:58:31 +0800 2020,1,37799,,"""可爱吗？？这样的可爱吗？？？"""
一只特立独行的长颈鹿阿,Tue Mar 10 08:56:38 +0800 2020,0,37797,,"""不管怎么说 这也算让大家认识了她 博C位的第一步"""
Internet_Celebrity,Tue Mar 10 08:56:28 +0800 2020,1,37796,,"""小S：如果真是嗲就算了 可是演的我真的不欣赏 ～ 你那是什么嘴  你给我到后面去 你动作有必要做的那么满吗 我的枪呢"""
是恬也是甜,Tue Mar 10 08:55:51 +0800 2020,0,37795,,"""哈哈哈哈哈哈哈哈哈哈，嘤嘤嘤^_^~"""
蔡玖欣爱蔡徐坤,Tue Mar 10 08:55:41 +0800 2020,0,37794,,"""好嗲"""
makebinbin,Tue Mar 10 08:54:31 +0800 2020,1,37792,,"""物以类聚"""
易沉安_,Tue Mar 10 08:54:09 +0800 2020,0,37791,,"""@是你叫不醒的胖胖"""
小飞飞哇哇,Tue Mar 10 08:51:31 +0800 2020,0,37788,,"""@必应创始人钱德勒"""
大神熊弍,Tue Mar 10 08:50:43 +0800 2020,0,37787,,"""我一个男的挺喜欢的"""
大神熊弍,Tue Mar 10 08:50:33 +0800 2020,0,37786,,"""不喜欢她的都是一些女的"""
兴宝5982693796,Tue Mar 10 08:50:10 +0800 2020,0,37785,,"""。"""
纯葵呀,Tue Mar 10 08:49:52 +0800 2020,1,37783,,"""好尴尬呀😪"""
叁花治愈,Tue Mar 10 08:49:09 +0800 2020,0,37782,,"""@小孟小孟是子皿孟"""
小饶爱小坤,Tue Mar 10 08:48:17 +0800 2020,0,37781,,"""蔡徐坤好看的我都不知道说啥"""
天桥区辣LISA,Tue Mar 10 08:46:35 +0800 2020,1,37780,,"""真的不是酸..都没关注过她况且她还没火到别人黑她酸她的地步吧"""
总有刁a民a想害朕,Tue Mar 10 08:46:10 +0800 2020,0,37779,,"""都演过电视剧了，这特么就太做作嘞吧"""
幸福飞飞830,Tue Mar 10 08:45:27 +0800 2020,0,37778,,"""老师说 她可真好笑，敢说"""
颂冰与你,Tue Mar 10 08:45:16 +0800 2020,0,37777,,"""@最棒的然 卧槽"""
胡萝卜糊了没有啊,Tue Mar 10 08:45:07 +0800 2020,0,37776,,"""姐 这个真的有点过头了"""
南北混血儿-,Tue Mar 10 08:45:01 +0800 2020,0,37775,,"""@prettyb0y7"""
口口喜口口,Tue Mar 10 08:44:29 +0800 2020,0,37774,,"""@想个不可用的名字 一早上的尴尬"""
奶泡森情人,Tue Mar 10 08:44:20 +0800 2020,0,37773,,"""有点尴尬"""
焦月廿九,Tue Mar 10 08:44:10 +0800 2020,0,37772,,"""有美lisa"""
_南篱_,Tue Mar 10 08:43:53 +0800 2020,0,37771,,"""回复@jjaiznl:哈哈哈哈哈哈哈"""
你是我喜欢的谦谦君子,Tue Mar 10 08:43:17 +0800 2020,0,37769,,"""感觉就凭现在这点预告就对她没好感了"""
-王大发发发发,Tue Mar 10 08:42:57 +0800 2020,0,37768,,"""对不起，我输了。我看了10秒"""
jjaiznl,Tue Mar 10 08:42:15 +0800 2020,2,37767,,"""有亿点点作"""
是宁不是宇啊,Tue Mar 10 08:41:24 +0800 2020,0,37766,,"""说实话，如果是我爱豆坐在那里的话我比她还夸张当场鸡叫螺旋爆炸升天，然后泪奔"""
酸奶小溪,Tue Mar 10 08:40:59 +0800 2020,0,37765,,"""真的呕"""
猴西哩,Tue Mar 10 08:40:53 +0800 2020,0,37764,,"""好尬啊"""
jl鑫lyj,Tue Mar 10 08:40:47 +0800 2020,0,37763,,"""蔡敏敏你咋这样儿"""
西本月牙,Tue Mar 10 08:40:07 +0800 2020,0,37762,,"""拜拜 不看婧了 我的脚趾头尴尬到立起来 为啥子要这么嗲 我不行了 想起一年级里面我同样的感受"""
砂糖子,Tue Mar 10 08:39:38 +0800 2020,0,37761,,"""@折桂每周双休 我很期待 坤坤！"""
bshslsbsve,Tue Mar 10 08:38:38 +0800 2020,0,37759,,"""lisa好美哦"""
摄影师·谭大大_Jay,Tue Mar 10 08:38:34 +0800 2020,0,37758,,"""diu"""
EvasiveMe,Tue Mar 10 08:37:58 +0800 2020,1,37756,,"""@谌氿 ？"""
褪色少女心MYL,Tue Mar 10 08:37:30 +0800 2020,0,37755,,"""这？？？训练生？？她不是演了几部剧了吗？"""
空城一人也繁华丶07155,Tue Mar 10 08:37:27 +0800 2020,0,37754,,"""@小王想暴富99yhh"""
王伊凡WYF,Tue Mar 10 08:36:42 +0800 2020,0,37753,,"""是在模仿杨超越嘛？"""
小部分我,Tue Mar 10 08:36:22 +0800 2020,0,37752,,"""lisa好可爱"""
就是蔡小橙呀,Tue Mar 10 08:34:56 +0800 2020,0,37751,,"""好像有点…作…还有点嗲…好好说话不好嘛，没必要紧张成这样，是来追星的？"""
小野媛子酱,Tue Mar 10 08:34:43 +0800 2020,0,37750,,"""@月白林青 ella一脸的呵呵"""
CHENMJONE,Tue Mar 10 08:34:20 +0800 2020,1,37749,,"""看了几集下一站是幸福还是啥的来着，看她就看不下去了，我现在终于找到原因了"""
RBHGILR,Tue Mar 10 08:34:03 +0800 2020,1,37748,,"""我的天有点反胃"""
izzzh-77,Tue Mar 10 08:33:46 +0800 2020,0,37747,,"""老子吐了"""
每天都要幸福yo,Tue Mar 10 08:33:13 +0800 2020,0,37746,,"""绝了"""
Nicexx-,Tue Mar 10 08:32:00 +0800 2020,0,37745,,"""@need仙女爷爷 能死吗这女的"""
记忆一段一段,Tue Mar 10 08:31:45 +0800 2020,0,37744,,"""太tm做作了吧"""
小涵不放羊,Tue Mar 10 08:31:12 +0800 2020,0,37743,,"""可爱."""
带着小兔叽离开这个伤心的地方,Tue Mar 10 08:29:39 +0800 2020,0,37742,,"""@我是冉冉v …"""
好欢喜小h呀,Tue Mar 10 08:25:53 +0800 2020,1,37737,,"""卧槽，我吐了"""
元气少女劉佳俽,Tue Mar 10 08:23:47 +0800 2020,1,37736,,"""做作"""
TB_WE,Tue Mar 10 08:23:39 +0800 2020,0,37735,,"""真实"""
刘鋭涵,Tue Mar 10 08:21:27 +0800 2020,2,37734,,"""没有人注意到Ella的你怎么那么好笑吗？嘴里这么说，但是表情真的是一脸看透的样子哈哈哈哈"""
打酱油的废柴妞儿,Tue Mar 10 08:21:27 +0800 2020,0,37733,,"""我真的以为在演戏"""
real-wyttt,Tue Mar 10 08:21:12 +0800 2020,2,37732,,"""呵呵，我个人真的不喜欢这样的人，是不太喜欢这样的性格"""
西西爱美丽318,Tue Mar 10 08:21:10 +0800 2020,0,37731,,"""@暴风螺旋式原地爆炸的陈英俊 咔咔咔 cxk蛮可爱的"""
王者金ikun,Tue Mar 10 08:20:38 +0800 2020,0,37730,,"""声音怎么回事？"""
躺赢少女666,Tue Mar 10 08:20:03 +0800 2020,0,37729,,"""lisa好热情哈哈哈该"""
怡怡and小蔡,Tue Mar 10 08:19:03 +0800 2020,1,37727,,"""害，我来看看哥哥来着"""
Ember吖,Tue Mar 10 08:18:57 +0800 2020,2,37726,,"""cxk：作精莫挨老子"""
勤俭持家小C,Tue Mar 10 08:18:45 +0800 2020,0,37725,,"""豆芽笑的好甜啊啊啊啊啊啊啊啊啊啊啊啊哥哥杀我"""
飞天小猪鸣,Tue Mar 10 08:18:28 +0800 2020,0,37724,,"""@贠蔚想不出名字 我吐了这女的之前上过一年级大学季，可拽可拽了，脾气贼暴。现在又整个这人设"""
君梦可,Tue Mar 10 08:17:15 +0800 2020,0,37723,,"""真是的没有眼力见，Ella都说她好笑"""
济南的冬天37,Tue Mar 10 08:16:40 +0800 2020,0,37721,,"""哈哈哈哈 我坤还是看资料吧"""
第一个放学,Tue Mar 10 08:16:33 +0800 2020,0,37720,,"""好作，莫名觉得这里蔡徐坤的反应还不错哈哈哈哈"""
喵娅Mia,Tue Mar 10 08:16:23 +0800 2020,6,37719,,"""Cxk再也没抬起头哈哈哈"""
SosoCute_,Tue Mar 10 08:16:20 +0800 2020,0,37718,,"""@嘻嘻嘻葱花"""
SosoCute_,Tue Mar 10 08:16:14 +0800 2020,0,37717,,"""@汪汪汪多"""
kuihua830,Tue Mar 10 08:15:41 +0800 2020,0,37716,,"""呕吐"""
莎皮喔喔,Tue Mar 10 08:13:25 +0800 2020,0,37715,,""""""
热情市民吴女士,Tue Mar 10 08:13:02 +0800 2020,1,37714,,"""哈你怎么那么好笑"""
孟家小迎迎,Tue Mar 10 08:12:53 +0800 2020,0,37713,,"""电视剧里的好感，一个视频没了，太作了"""
水瓶月_,Tue Mar 10 08:12:45 +0800 2020,0,37712,,"""你们难道没看过她以前的综艺吗？以前那综艺我最讨厌的就是她......"""
只喜欢可爱生物,Tue Mar 10 08:11:01 +0800 2020,0,37711,,"""本来无感，前段时间热搜控评，啥“真公主”，脸真大"""
可乐爱喝雪碧h,Tue Mar 10 08:10:52 +0800 2020,0,37710,,"""那个，对不起，个人接受不了。粉丝看到这评论请绕过，谢谢"""
涯黎i,Tue Mar 10 08:10:11 +0800 2020,0,37709,,"""这貌似不是坤的吐槽唉，是每位学员都有自我介绍短篇，ysx演了个小情景剧吧"""
情诗与猫s,Tue Mar 10 08:10:05 +0800 2020,0,37708,,"""流量即实力，你删了我再来"""
呆头鹅_本鹅,Tue Mar 10 08:09:41 +0800 2020,0,37707,,"""蔡敏敏本人 要更夸张一点"""
六块寿司,Tue Mar 10 08:08:44 +0800 2020,0,37706,,"""@听说你们和好了"""
嗯听你说_,Tue Mar 10 08:08:32 +0800 2020,0,37705,,"""天呐我不敢看………"""
没有夏天的yy,Tue Mar 10 08:08:29 +0800 2020,0,37704,,"""蔡徐坤蛮帅的"""
上午有空嗎,Tue Mar 10 08:06:59 +0800 2020,0,37702,,"""@口袋揣兔环游世界 """
为什么还没瘦,Tue Mar 10 08:06:49 +0800 2020,0,37701,,"""？？？？？？？？？？？？？？？？？？"""
待嫁的猫喵,Tue Mar 10 08:06:30 +0800 2020,0,37699,,"""这是一种炒作手段，这个什么欣从此也就火了，不是吗"""
一天世界晴lights,Tue Mar 10 08:06:19 +0800 2020,2,37698,,"""我现在对蔡徐坤疯狂好感，难怪之前全网黑的时候对他也讨厌不起来，不怎么关心流量明星，平时刷微博也没怎么看见他粉丝各种作各种舞，现在有萌点了"""
sanshiqidu2,Tue Mar 10 08:04:35 +0800 2020,0,37696,,"""以前第一次认识她时，确实受不了，后来，你会发现，她本来就这样。也就还好啦！"""
今天天气好7,Tue Mar 10 08:03:26 +0800 2020,0,37695,,"""爷吐了，尴尬的我脚趾抓地"""
逐筝,Tue Mar 10 08:03:23 +0800 2020,0,37694,,"""本人怎么跟电视剧中角色一样似的假…"""
一级女巫哈,Tue Mar 10 08:02:20 +0800 2020,1,37693,,"""@夏欢_Sharon"""
二把手在奋斗,Tue Mar 10 08:01:36 +0800 2020,0,37692,,"""现在什么玩意都可以当导师了？"""
Jennie_co,Tue Mar 10 08:01:34 +0800 2020,0,37691,,"""哈哈哈哈蔡敏敏上身@阳阳阳要如意"""
范耀耀耀,Tue Mar 10 08:00:06 +0800 2020,0,37689,,"""@烧包谷一颗"""
走你们都走过的路,Tue Mar 10 07:59:53 +0800 2020,0,37688,,"""什么烂综艺"""
LUCKCYBOBB,Tue Mar 10 07:59:40 +0800 2020,0,37687,,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈可爱死了宝贝k全程盯着lisa害羞"""
邀明月qin,Tue Mar 10 07:58:14 +0800 2020,0,37686,,"""有点模仿杨超越的感觉"""
是芥末味的呀y,Tue Mar 10 07:57:43 +0800 2020,0,37685,,"""@爱吃肉的熊y 我怎么觉得那么搞笑"""
28和37,Tue Mar 10 07:57:11 +0800 2020,0,37684,,"""尴尬"""
小鑫心呦,Tue Mar 10 07:56:16 +0800 2020,0,37681,,"""这姐不能正常一点？"""
淄博小花匠,Tue Mar 10 07:55:07 +0800 2020,0,37680,,"""不认识啊 干啥的"""
不会游泳的鱼sunshine,Tue Mar 10 07:54:31 +0800 2020,0,37679,,"""败好感"""
蓝星花上的水珠,Tue Mar 10 07:54:09 +0800 2020,0,37678,,"""坤坤在叹气!"""
不是迫不得已谁甘心做快递,Tue Mar 10 07:50:51 +0800 2020,0,37676,,"""我不服！能帮一个快递哥评评理吗？求转发第一条寻公道！谢谢！"""
黑皮组长,Tue Mar 10 07:50:21 +0800 2020,0,37675,,"""时长两年半"""
是五十弦呐,Tue Mar 10 07:50:14 +0800 2020,1,37674,,"""突然觉得蔡徐坤很可爱"""
夢璐·,Tue Mar 10 07:49:56 +0800 2020,0,37673,,"""啊哈哈哈哈"""
